SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,151 Wisteria Walk,The Woodlands,TX,77381,375000,5,3.5,The Woodlands Cochrans Cross,3200,8400,1994,2,Garage,80,Active,2016-01-31,14:00,16:00,,375000,2012-04-30,299000.0,http://www.redfin.com/TX/Spring/151-Wisteria-Walk-Cir-77381/home/33225145,Houston Association of Realtors Multiple Listing Service (HARMLS),21529305,Keller Williams Realty The Woodlands,N,Y,30.199695,-95.532573,false
MLS Listing,Single Family Residential,31 Mohawk Path Pl,The Woodlands,TX,77389,555000,5,5.0,The Woodlands Creekside Park,4267,10217,2011,3,Garage,59,Active,2016-01-31,14:00,16:00,2016-01-12,575000,,,http://www.redfin.com/TX/Spring/31-Mohawk-Path-Pl-77389/home/45410284,Houston Association of Realtors Multiple Listing Service (HARMLS),7631246,Keller Williams Realty The Woodlands,N,Y,30.1418049,-95.5231053,false
New Construction Plan,Single Family Residential,Ravenoak,Spring,TX,77389,586990,5,4.5,The Woodlands - Liberty Branch 60'/65' Traditional,3291,,,3,Garage,25,Active,,,,,583990,,,http://www.redfin.com/TX/Spring/The-Woodlands-Liberty-Branch-60-65-Traditional/Ravenoak/home/102461683,Builder Digital eXperience (BDX),Plan-1047070,NewHomeSource.com,N,Y,30.144363,-95.541004,false
MLS Listing,Single Family Residential,22 Tender Violet Pl,The Woodlands,TX,77381,364900,5,3.5,The Woodlands Cochrans Crossing,2970,8110,1992,2,Garage,26,Active,2016-01-31,14:00,16:00,,364900,2013-02-22,294000.0,http://www.redfin.com/TX/Spring/22-Tender-Violet-Pl-77381/home/33225106,Houston Association of Realtors Multiple Listing Service (HARMLS),90045682,BHGRE Gary Greene,N,Y,30.19831,-95.531218,false
MLS Listing,Single Family Residential,27 E Artist Grove Cir,The Woodlands,TX,77382,485000,5,3.5,Wdlnds Village Sterling Ridg,3759,8405,2003,2,Garage,1,Active,,,,,485000,2010-10-21,370000.0,http://www.redfin.com/TX/Spring/27-E-Artist-Grove-Cir-77382/home/32535916,Houston Association of Realtors Multiple Listing Service (HARMLS),61832319,Keller Williams Realty The Woodlands,N,Y,30.181779,-95.576736,false
MLS Listing,Single Family Residential,22 Jaden Oaks,The Woodlands,TX,77375,732698,5,4.5,Creekside Park,4393,,2015,4,Garage,116,Active,,,,,715861,,,http://www.redfin.com/TX/Tomball/22-Jaden-Oaks-Pl-77375/home/101623772,Houston Association of Realtors Multiple Listing Service (HARMLS),36308161,Trendmaker Homes,N,Y,30.142467,-95.564861,false
New Construction Plan,Single Family Residential,Bridgewater,Spring,TX,77389,606990,5,4.0,The Woodlands - Liberty Branch 60' Alley,3622,,,3,Garage,25,Active,,,,,606990,,,http://www.redfin.com/TX/Spring/The-Woodlands-Liberty-Branch-60-Alley/Bridgewater/home/102461749,Builder Digital eXperience (BDX),Plan-1051170,NewHomeSource.com,N,Y,30.144363,-95.541004,false
New Construction Plan,Single Family Residential,Stellar,Spring,TX,77389,573990,5,4.0,The Woodlands - Liberty Branch 60' Alley,3338,,,2,Garage,25,Active,,,,,573990,,,http://www.redfin.com/TX/Spring/The-Woodlands-Liberty-Branch-60-Alley/Stellar/home/102461750,Builder Digital eXperience (BDX),Plan-1042553,NewHomeSource.com,N,Y,30.144363,-95.541004,false
MLS Listing,Single Family Residential,35 S Almondell Way,The Woodlands,TX,77354,579900,6,6.5,The Woodlands Sterling Ridge,4530,9882,2011,2,Garage,1,Active,,,,,579900,2014-06-12,562000.0,http://www.redfin.com/TX/Magnolia/35-S-Almondell-Way-77354/home/33372744,Houston Association of Realtors Multiple Listing Service (HARMLS),65459104,RE/MAX The Woodlands & Spring,N,Y,30.1710084,-95.5916158,false

